Student ID,student_name,gender,grade,school_name,reading_score,math_score,School ID,type,size,budget
15419,Christopher Bradford,M,11th,Wilson High School,73,97,5,Charter,2283,1319574
15420,Alexander Merritt,M,11th,Wilson High School,76,85,5,Charter,2283,1319574
15421,James Walters,M,11th,Wilson High School,71,77,5,Charter,2283,1319574
15422,Christian Campbell,M,10th,Wilson High School,92,84,5,Charter,2283,1319574
15423,Matthew Evans,M,12th,Wilson High School,92,89,5,Charter,2283,1319574
15424,Robert Anderson,M,12th,Wilson High School,94,84,5,Charter,2283,1319574
15425,Melissa Brown,F,10th,Wilson High School,97,94,5,Charter,2283,1319574
15426,Monica Shaffer,F,10th,Wilson High School,82,78,5,Charter,2283,1319574
15427,Kimberly Williams,F,11th,Wilson High School,73,68,5,Charter,2283,1319574
15428,Leslie Zamora,F,9th,Wilson High School,75,72,5,Charter,2283,1319574
15429,Donna Thompson,F,10th,Wilson High School,84,97,5,Charter,2283,1319574
15430,Gregory Carlson,M,11th,Wilson High School,95,76,5,Charter,2283,1319574
15431,Alexis Turner,F,10th,Wilson High School,87,74,5,Charter,2283,1319574
15432,Kimberly Carroll,F,9th,Wilson High School,82,83,5,Charter,2283,1319574
15433,Franklin Humphrey,M,11th,Wilson High School,86,79,5,Charter,2283,1319574
15434,Dr. Lisa Coleman,F,11th,Wilson High School,92,86,5,Charter,2283,1319574
15435,Craig Hall,M,11th,Wilson High School,77,93,5,Charter,2283,1319574
15436,Angelica Hobbs,F,10th,Wilson High School,83,72,5,Charter,2283,1319574
15437,Annette Martin,F,9th,Wilson High School,83,92,5,Charter,2283,1319574
15438,Melissa Jordan,F,11th,Wilson High School,75,81,5,Charter,2283,1319574
15439,Kenneth Sweeney,M,9th,Wilson High School,86,92,5,Charter,2283,1319574
15440,Jennifer Martin,F,10th,Wilson High School,69,89,5,Charter,2283,1319574
15441,Mary Scott,F,10th,Wilson High School,86,94,5,Charter,2283,1319574
15442,Nathaniel Fernandez,M,10th,Wilson High School,82,78,5,Charter,2283,1319574
15443,Jennifer Coleman,F,9th,Wilson High School,71,80,5,Charter,2283,1319574
15444,Brittany Walsh,F,11th,Wilson High School,99,83,5,Charter,2283,1319574
15445,Robert Blackburn,M,10th,Wilson High School,79,77,5,Charter,2283,1319574
15446,Monica Santiago,F,9th,Wilson High School,91,71,5,Charter,2283,1319574
15447,Joshua Sanchez,M,12th,Wilson High School,91,77,5,Charter,2283,1319574
15448,Julie Baker,F,9th,Wilson High School,85,73,5,Charter,2283,1319574
15449,David Rose,M,10th,Wilson High School,84,89,5,Charter,2283,1319574
15450,Louis Wilson,M,11th,Wilson High School,78,96,5,Charter,2283,1319574
15451,Brian Powell III,M,9th,Wilson High School,77,99,5,Charter,2283,1319574
15452,Christina Perry,F,12th,Wilson High School,71,85,5,Charter,2283,1319574
15453,Dillon Rogers,M,9th,Wilson High School,70,68,5,Charter,2283,1319574
15454,Jose Snyder,M,10th,Wilson High School,74,77,5,Charter,2283,1319574
15455,Brian Lee,M,9th,Wilson High School,93,69,5,Charter,2283,1319574
15456,Raymond Cole,M,9th,Wilson High School,78,95,5,Charter,2283,1319574
15457,James Johnson,M,10th,Wilson High School,86,73,5,Charter,2283,1319574
15458,Paula Waters,F,11th,Wilson High School,83,95,5,Charter,2283,1319574
15459,Jonathan Morgan,M,10th,Wilson High School,89,90,5,Charter,2283,1319574
15460,Scott Watson,M,9th,Wilson High School,81,70,5,Charter,2283,1319574
15461,Kenneth Smith,M,12th,Wilson High School,84,93,5,Charter,2283,1319574
15462,Christina Cook,F,9th,Wilson High School,84,78,5,Charter,2283,1319574
15463,Barbara Caldwell,F,11th,Wilson High School,92,72,5,Charter,2283,1319574
15464,Nicholas Carson,M,10th,Wilson High School,91,87,5,Charter,2283,1319574
15465,Jesus Jones,M,11th,Wilson High School,85,90,5,Charter,2283,1319574
15466,Caitlin Gordon,F,12th,Wilson High School,71,93,5,Charter,2283,1319574
15467,Megan Benitez,F,11th,Wilson High School,94,73,5,Charter,2283,1319574
15468,Kayla Garcia,F,10th,Wilson High School,89,74,5,Charter,2283,1319574
15469,James Velasquez,M,9th,Wilson High School,71,83,5,Charter,2283,1319574
15470,Gerald Reilly,M,9th,Wilson High School,75,91,5,Charter,2283,1319574
15471,Michael Coleman,M,9th,Wilson High School,99,98,5,Charter,2283,1319574
15472,Robin Frey,F,12th,Wilson High School,69,82,5,Charter,2283,1319574
15473,Marissa Jones,F,9th,Wilson High School,89,94,5,Charter,2283,1319574
15474,Logan Oconnell PhD,M,10th,Wilson High School,85,76,5,Charter,2283,1319574
15475,Diane Williams,F,10th,Wilson High School,92,87,5,Charter,2283,1319574
15476,Nicole Bates,F,10th,Wilson High School,78,97,5,Charter,2283,1319574
15477,Nathan Jones,M,10th,Wilson High School,80,74,5,Charter,2283,1319574
15478,Nathan York,M,12th,Wilson High School,74,87,5,Charter,2283,1319574
15479,Rachel Elliott,F,12th,Wilson High School,69,98,5,Charter,2283,1319574
15480,Emily Williams,F,12th,Wilson High School,69,73,5,Charter,2283,1319574
15481,Sara Estrada,F,11th,Wilson High School,88,90,5,Charter,2283,1319574
15482,Lori Martin,F,9th,Wilson High School,96,86,5,Charter,2283,1319574
15483,Angela Bolton,F,10th,Wilson High School,91,77,5,Charter,2283,1319574
15484,Jessica Wilson,F,10th,Wilson High School,85,72,5,Charter,2283,1319574
15485,Sarah Lewis,F,11th,Wilson High School,70,78,5,Charter,2283,1319574
15486,Julia Jackson,F,11th,Wilson High School,90,87,5,Charter,2283,1319574
15487,Mark Randall,M,9th,Wilson High School,80,89,5,Charter,2283,1319574
15488,Chris Clark,M,10th,Wilson High School,79,91,5,Charter,2283,1319574
15489,Keith Oconnor,M,12th,Wilson High School,95,68,5,Charter,2283,1319574
15490,Lance Rangel Jr.,M,12th,Wilson High School,94,72,5,Charter,2283,1319574
15491,Corey Jackson,M,11th,Wilson High School,90,91,5,Charter,2283,1319574
15492,John Cain,M,9th,Wilson High School,99,72,5,Charter,2283,1319574
15493,Brian Sparks,M,12th,Wilson High School,80,92,5,Charter,2283,1319574
15494,Amanda Bennett,F,10th,Wilson High School,79,92,5,Charter,2283,1319574
15495,Richard Waters,M,12th,Wilson High School,78,92,5,Charter,2283,1319574
15496,Justin Vasquez,M,9th,Wilson High School,91,89,5,Charter,2283,1319574
15497,Jason Archer,M,9th,Wilson High School,89,88,5,Charter,2283,1319574
15498,Tamara James,F,9th,Wilson High School,78,75,5,Charter,2283,1319574
15499,Rodney Hendricks,M,12th,Wilson High School,83,99,5,Charter,2283,1319574
15500,Dr. Nicole King,F,10th,Wilson High School,77,74,5,Charter,2283,1319574
15501,Michael Johnson,M,11th,Wilson High School,92,75,5,Charter,2283,1319574
15502,Christina Alvarez,F,10th,Wilson High School,87,71,5,Charter,2283,1319574
15503,Jeffrey Sims,M,12th,Wilson High School,74,98,5,Charter,2283,1319574
15504,Jay Henderson,M,9th,Wilson High School,73,91,5,Charter,2283,1319574
15505,Kelly Powell,F,9th,Wilson High School,83,80,5,Charter,2283,1319574
15506,Mr. John Carroll,M,9th,Wilson High School,80,79,5,Charter,2283,1319574
15507,Mark Foley,M,12th,Wilson High School,90,72,5,Charter,2283,1319574
15508,Emily Nelson,F,11th,Wilson High School,81,71,5,Charter,2283,1319574
15509,Brenda White,F,9th,Wilson High School,76,88,5,Charter,2283,1319574
15510,Mr. Anthony Mccormick,M,12th,Wilson High School,78,91,5,Charter,2283,1319574
15511,Richard Gray,M,10th,Wilson High School,91,79,5,Charter,2283,1319574
15512,Diane Smith,F,12th,Wilson High School,99,94,5,Charter,2283,1319574
15513,Meghan Torres,F,10th,Wilson High School,79,85,5,Charter,2283,1319574
15514,Jacqueline Wise,F,9th,Wilson High School,95,71,5,Charter,2283,1319574
15515,Zachary Smith,M,11th,Wilson High School,87,77,5,Charter,2283,1319574
15516,Roger Wilson,M,11th,Wilson High School,91,83,5,Charter,2283,1319574
15517,Melissa Shelton,F,9th,Wilson High School,97,77,5,Charter,2283,1319574
15518,Cindy Williams,F,12th,Wilson High School,84,68,5,Charter,2283,1319574
15519,Jose Rodriguez,M,11th,Wilson High School,78,92,5,Charter,2283,1319574
15520,Janet Hubbard,F,11th,Wilson High School,69,94,5,Charter,2283,1319574
15521,Brandi Williams,F,12th,Wilson High School,84,70,5,Charter,2283,1319574
15522,Veronica Hernandez,F,12th,Wilson High School,71,79,5,Charter,2283,1319574
15523,Caitlin Osborne,F,10th,Wilson High School,73,70,5,Charter,2283,1319574
15524,Samuel Ruiz MD,M,12th,Wilson High School,89,74,5,Charter,2283,1319574
15525,Julie Christian,F,12th,Wilson High School,76,84,5,Charter,2283,1319574
15526,Stephanie Garcia,F,10th,Wilson High School,71,74,5,Charter,2283,1319574
15527,Jon Robinson,M,9th,Wilson High School,99,77,5,Charter,2283,1319574
15528,Kenneth Williams,M,11th,Wilson High School,97,79,5,Charter,2283,1319574
15529,Ms. Jennifer Richard,F,9th,Wilson High School,85,76,5,Charter,2283,1319574
15530,Sara Freeman,F,12th,Wilson High School,76,82,5,Charter,2283,1319574
15531,Juan Edwards,M,9th,Wilson High School,76,68,5,Charter,2283,1319574
15532,Steven Roberts,M,11th,Wilson High School,70,83,5,Charter,2283,1319574
15533,Steven Rogers,M,10th,Wilson High School,94,78,5,Charter,2283,1319574
15534,Charles Herrera,M,10th,Wilson High School,80,99,5,Charter,2283,1319574
15535,Joshua Kaufman,M,10th,Wilson High School,85,94,5,Charter,2283,1319574
15536,Bradley Strong,M,11th,Wilson High School,72,80,5,Charter,2283,1319574
15537,April Johnson,F,12th,Wilson High School,69,88,5,Charter,2283,1319574
15538,Andrea Wood,F,9th,Wilson High School,82,80,5,Charter,2283,1319574
15539,Michael Roy,M,10th,Wilson High School,82,94,5,Charter,2283,1319574
15540,Sandra Foster,F,9th,Wilson High School,99,75,5,Charter,2283,1319574
15541,Robert Smith,M,10th,Wilson High School,86,79,5,Charter,2283,1319574
15542,Ashlee Hays,F,12th,Wilson High School,82,83,5,Charter,2283,1319574
15543,Scott Davis,M,12th,Wilson High School,94,80,5,Charter,2283,1319574
15544,Carolyn Garza,F,10th,Wilson High School,99,90,5,Charter,2283,1319574
15545,David Owens,M,10th,Wilson High School,94,85,5,Charter,2283,1319574
15546,Joseph Greene,M,12th,Wilson High School,77,72,5,Charter,2283,1319574
15547,Allison Smith,F,11th,Wilson High School,91,95,5,Charter,2283,1319574
15548,Joseph Miller,M,12th,Wilson High School,82,98,5,Charter,2283,1319574
15549,Mr. Stephen Cochran,M,9th,Wilson High School,84,74,5,Charter,2283,1319574
15550,Jason Taylor,M,9th,Wilson High School,74,94,5,Charter,2283,1319574
15551,Lauren Ward,F,9th,Wilson High School,70,98,5,Charter,2283,1319574
15552,Richard Smith,M,11th,Wilson High School,87,97,5,Charter,2283,1319574
15553,Joseph Mcclure,M,10th,Wilson High School,78,92,5,Charter,2283,1319574
15554,Jennifer Kennedy,F,10th,Wilson High School,70,83,5,Charter,2283,1319574
15555,Leslie Calhoun,F,10th,Wilson High School,97,75,5,Charter,2283,1319574
15556,Brad Curtis,M,11th,Wilson High School,72,87,5,Charter,2283,1319574
15557,Taylor Suarez,M,10th,Wilson High School,93,95,5,Charter,2283,1319574
15558,Gerald Oneill,M,11th,Wilson High School,97,79,5,Charter,2283,1319574
15559,Eric Ramirez,M,12th,Wilson High School,92,93,5,Charter,2283,1319574
15560,Charles Henderson,M,9th,Wilson High School,93,79,5,Charter,2283,1319574
15561,Peggy Gonzales,F,10th,Wilson High School,91,94,5,Charter,2283,1319574
15562,Victor Jones,M,12th,Wilson High School,95,81,5,Charter,2283,1319574
15563,Jeffrey Smith,M,12th,Wilson High School,90,90,5,Charter,2283,1319574
15564,Alicia Kelley,F,9th,Wilson High School,92,72,5,Charter,2283,1319574
15565,Theresa Sandoval,F,11th,Wilson High School,78,85,5,Charter,2283,1319574
15566,Ronald Newton,M,12th,Wilson High School,91,72,5,Charter,2283,1319574
15567,Gregory White,M,10th,Wilson High School,81,71,5,Charter,2283,1319574
15568,Mark Brewer,M,9th,Wilson High School,94,96,5,Charter,2283,1319574
15569,Tracey Snyder,F,12th,Wilson High School,71,93,5,Charter,2283,1319574
15570,John Cooper,M,11th,Wilson High School,90,74,5,Charter,2283,1319574
15571,David Lewis,M,9th,Wilson High School,83,88,5,Charter,2283,1319574
15572,Karen Woods,F,10th,Wilson High School,98,70,5,Charter,2283,1319574
15573,Mary Harris,F,11th,Wilson High School,83,79,5,Charter,2283,1319574
15574,Joseph Montgomery,M,10th,Wilson High School,69,68,5,Charter,2283,1319574
15575,Randy Johnson,M,10th,Wilson High School,74,68,5,Charter,2283,1319574
15576,Kimberly Berg,F,11th,Wilson High School,73,96,5,Charter,2283,1319574
15577,Derek Wilson,M,9th,Wilson High School,87,87,5,Charter,2283,1319574
15578,Allen Jones,M,11th,Wilson High School,74,71,5,Charter,2283,1319574
15579,Kristin Rodriguez,F,10th,Wilson High School,85,96,5,Charter,2283,1319574
15580,Douglas Blake,M,11th,Wilson High School,84,73,5,Charter,2283,1319574
15581,Joshua Powers,M,10th,Wilson High School,92,84,5,Charter,2283,1319574
15582,Craig Smith,M,10th,Wilson High School,71,75,5,Charter,2283,1319574
15583,Kimberly Thompson,F,11th,Wilson High School,82,95,5,Charter,2283,1319574
15584,Gary Jarvis MD,M,9th,Wilson High School,94,92,5,Charter,2283,1319574
15585,Angela Mann,F,9th,Wilson High School,87,90,5,Charter,2283,1319574
15586,Christine Patterson,F,9th,Wilson High School,81,89,5,Charter,2283,1319574
15587,Dustin Stephenson MD,M,11th,Wilson High School,74,81,5,Charter,2283,1319574
15588,Laura Ramirez,F,9th,Wilson High School,97,70,5,Charter,2283,1319574
15589,James Ray,M,10th,Wilson High School,87,72,5,Charter,2283,1319574
15590,Brendan Sullivan,M,11th,Wilson High School,92,87,5,Charter,2283,1319574
15591,Wanda Edwards,F,10th,Wilson High School,94,78,5,Charter,2283,1319574
15592,Robin Mccoy,F,12th,Wilson High School,93,97,5,Charter,2283,1319574
15593,Beverly Beasley,F,9th,Wilson High School,87,89,5,Charter,2283,1319574
15594,Lori Coffey,F,11th,Wilson High School,83,90,5,Charter,2283,1319574
15595,Sharon Nolan,F,10th,Wilson High School,93,81,5,Charter,2283,1319574
15596,Mikayla Patterson,F,9th,Wilson High School,90,83,5,Charter,2283,1319574
15597,Shelley Griffin,F,10th,Wilson High School,85,75,5,Charter,2283,1319574
15598,Cole Oliver,M,9th,Wilson High School,70,96,5,Charter,2283,1319574
15599,Larry Medina,M,10th,Wilson High School,92,70,5,Charter,2283,1319574
15600,Sarah Adams,F,11th,Wilson High School,91,88,5,Charter,2283,1319574
15601,Amy Kramer,F,9th,Wilson High School,71,77,5,Charter,2283,1319574
15602,Pam Bass,F,12th,Wilson High School,78,85,5,Charter,2283,1319574
15603,Melissa Burgess,F,10th,Wilson High School,86,83,5,Charter,2283,1319574
15604,Thomas Aguilar,M,9th,Wilson High School,87,80,5,Charter,2283,1319574
15605,Melissa Smith,F,10th,Wilson High School,88,88,5,Charter,2283,1319574
15606,Carrie Smith,F,11th,Wilson High School,99,85,5,Charter,2283,1319574
15607,Lindsay Lopez,F,10th,Wilson High School,92,91,5,Charter,2283,1319574
15608,Brooke Larson,F,9th,Wilson High School,87,77,5,Charter,2283,1319574
15609,Alison Aguilar,F,12th,Wilson High School,87,71,5,Charter,2283,1319574
15610,David Carter,M,10th,Wilson High School,89,90,5,Charter,2283,1319574
15611,John Brown,M,11th,Wilson High School,69,84,5,Charter,2283,1319574
15612,Tammy Smith,F,9th,Wilson High School,78,69,5,Charter,2283,1319574
15613,Patrick Gonzalez,M,9th,Wilson High School,86,83,5,Charter,2283,1319574
15614,John Wright,M,10th,Wilson High School,79,75,5,Charter,2283,1319574
15615,Diana Thompson,F,11th,Wilson High School,83,88,5,Charter,2283,1319574
15616,Derek Orr,M,12th,Wilson High School,96,79,5,Charter,2283,1319574
15617,Cristian Lucas,M,10th,Wilson High School,81,81,5,Charter,2283,1319574
15618,Leslie Simmons,F,12th,Wilson High School,80,82,5,Charter,2283,1319574
15619,David Santana,M,12th,Wilson High School,96,80,5,Charter,2283,1319574
15620,Vincent Allen,M,10th,Wilson High School,87,80,5,Charter,2283,1319574
15621,Michael Lozano,M,11th,Wilson High School,84,71,5,Charter,2283,1319574
15622,Samantha Andrade,F,10th,Wilson High School,77,73,5,Charter,2283,1319574
15623,Cody Chapman,M,9th,Wilson High School,94,99,5,Charter,2283,1319574
15624,Ashley Walker,F,9th,Wilson High School,75,95,5,Charter,2283,1319574
15625,Micheal Wilson,M,12th,Wilson High School,83,86,5,Charter,2283,1319574
15626,Sharon Diaz,F,10th,Wilson High School,77,98,5,Charter,2283,1319574
15627,Judith Powers,F,11th,Wilson High School,98,91,5,Charter,2283,1319574
15628,Donna Gay,F,12th,Wilson High School,98,75,5,Charter,2283,1319574
15629,Anthony Ortiz,M,12th,Wilson High School,94,91,5,Charter,2283,1319574
15630,Jacqueline Kirk,F,10th,Wilson High School,91,93,5,Charter,2283,1319574
15631,Jason Smith,M,9th,Wilson High School,98,81,5,Charter,2283,1319574
15632,Nicolas Moore,M,9th,Wilson High School,93,81,5,Charter,2283,1319574
15633,Tracy Robertson,F,9th,Wilson High School,97,83,5,Charter,2283,1319574
15634,Gary Mitchell,M,10th,Wilson High School,69,70,5,Charter,2283,1319574
15635,Matthew Anderson,M,9th,Wilson High School,92,76,5,Charter,2283,1319574
15636,Amy Thomas,F,11th,Wilson High School,86,86,5,Charter,2283,1319574
15637,Jessica Strickland,F,9th,Wilson High School,91,85,5,Charter,2283,1319574
15638,Alexandra Yu,F,11th,Wilson High School,97,84,5,Charter,2283,1319574
15639,Jordan Stewart,F,12th,Wilson High School,87,81,5,Charter,2283,1319574
15640,Ryan Castillo,M,11th,Wilson High School,76,76,5,Charter,2283,1319574
15641,Kenneth Olson,M,11th,Wilson High School,70,85,5,Charter,2283,1319574
15642,Stacey Richmond,F,11th,Wilson High School,93,83,5,Charter,2283,1319574
15643,Kevin Hurst,M,11th,Wilson High School,90,79,5,Charter,2283,1319574
15644,Mr. Derrick Campbell DDS,M,11th,Wilson High School,79,84,5,Charter,2283,1319574
15645,Christina Torres,F,11th,Wilson High School,74,86,5,Charter,2283,1319574
15646,Lori Brown MD,F,10th,Wilson High School,84,72,5,Charter,2283,1319574
15647,Mrs. Brooke Rodgers,F,12th,Wilson High School,93,81,5,Charter,2283,1319574
15648,Jennifer Erickson,F,10th,Wilson High School,73,95,5,Charter,2283,1319574
15649,Christopher Mullins,M,11th,Wilson High School,98,71,5,Charter,2283,1319574
15650,Gregory Arias,M,11th,Wilson High School,71,93,5,Charter,2283,1319574
15651,Anthony Johnson,M,9th,Wilson High School,96,77,5,Charter,2283,1319574
15652,Christopher Lopez,M,11th,Wilson High School,73,76,5,Charter,2283,1319574
15653,Brent Jones,M,10th,Wilson High School,89,98,5,Charter,2283,1319574
15654,Rebecca Martinez,F,12th,Wilson High School,95,94,5,Charter,2283,1319574
15655,Cynthia Nicholson,F,12th,Wilson High School,99,85,5,Charter,2283,1319574
15656,Sharon White,F,10th,Wilson High School,93,68,5,Charter,2283,1319574
15657,Nathaniel Parks,M,10th,Wilson High School,81,80,5,Charter,2283,1319574
15658,John Medina,M,12th,Wilson High School,93,80,5,Charter,2283,1319574
15659,Michael Ellis,M,11th,Wilson High School,88,81,5,Charter,2283,1319574
15660,Nathan Banks,M,10th,Wilson High School,88,68,5,Charter,2283,1319574
15661,Doris Jones,F,9th,Wilson High School,72,71,5,Charter,2283,1319574
15662,Veronica Lopez,F,11th,Wilson High School,86,77,5,Charter,2283,1319574
15663,David White,M,10th,Wilson High School,81,92,5,Charter,2283,1319574
15664,Marc Collins,M,11th,Wilson High School,70,81,5,Charter,2283,1319574
15665,Michael Cervantes,M,9th,Wilson High School,99,71,5,Charter,2283,1319574
15666,Nicole Ball,F,9th,Wilson High School,91,95,5,Charter,2283,1319574
15667,Kyle Cox,M,10th,Wilson High School,75,91,5,Charter,2283,1319574
15668,Katie Ramirez,F,10th,Wilson High School,88,97,5,Charter,2283,1319574
15669,Elizabeth Ross,F,9th,Wilson High School,95,82,5,Charter,2283,1319574
15670,Robert Reynolds,M,12th,Wilson High School,83,80,5,Charter,2283,1319574
15671,Jasmine Griffin,F,9th,Wilson High School,78,81,5,Charter,2283,1319574
15672,Elizabeth Hansen,F,12th,Wilson High School,72,77,5,Charter,2283,1319574
